,Link,Nama,Lokasi,Harga,Jenis,Listrik,Luas Kamar,K Mandi Dalam,AC,WiFi,Kasur,Akses 24 Jam,Panjang Kamar,Lebar Kamar,Maps,Latitude,Longitude,UPN,UNAIR Kampus Dharmahusada A,UNAIR Kampus Dharmawangsa B,UNAIR Kampus Merr C,ITS Kampus Sukolilo,ITS Kampus Manyar,ITS Kampus Cokroaminoto,UNESA Kampus Ketintang (Gayungan),UNESA Kampus Lidah Wetan (Lakarsantri),Kampus Terdekat,Jarak ke Kampus Terdekat
155,https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-dandelion-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Dandelion Tambaksari Surabaya,Tambaksari,800000,Putri,Termasuk listrik,9,No,No,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.2596813,112.7714344",-7.2596813,112.7714344,8.346881315,1.515690628,1.951805212,1.722222559,3.612958554,3.091155284,4.108106038,7.849174921,11.80702839,UNAIR Kampus Dharmahusada A,1.515690628
156,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-ratu-i-superior-2-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Ratu I Superior 2 Tambaksari Surabaya,Tambaksari,1850000,Putri,Tidak termasuk listrik,8.4,Yes,Yes,Yes,Yes,Yes,2,4.2,"https://maps.google.com/maps?z=7&q=-7.259948,112.772387",-7.259948,112.772387,8.294685729,1.604769817,2.009159922,1.619293045,3.517220568,3.093345034,4.185843072,7.891915004,11.89264732,UNAIR Kampus Dharmahusada A,1.604769817
157,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griya-ummi-sri-genteng-surabaya?redirection_source=list%20kos%20result,Kost Griya Ummi Sri Genteng Surabaya,Genteng,1200000,Campur,Tidak termasuk listrik,9,Yes,Yes,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.254091,112.738753",-7.254091,112.738753,10.33559159,2.47515353,2.955383054,5.270830023,6.947924248,4.530675872,2.636574886,6.88840121,8.942261762,UNAIR Kampus Dharmahusada A,2.47515353
158,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-lantai-1-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Residence Lantai 1 Tambaksari Surabaya,Tambaksari,1900000,Campur,Tidak termasuk listrik,11.2,Yes,Yes,Yes,Yes,Yes,3.2,3.5,"https://maps.google.com/maps?z=7&q=-7.2584658,112.7745411",-7.2584658,112.7745411,8.408572684,1.884034143,2.296720724,1.547582199,3.476991811,3.327897675,4.473310002,8.170162297,12.17531719,UNAIR Kampus Merr C,1.547582199
159,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-umah-utara-non-ac-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Umah Utara Non AC Gubeng Surabaya,Gubeng,1100000,Putri,Termasuk listrik,8.4,No,No,Yes,Yes,Yes,2.8,3,"https://maps.google.com/maps?z=7&q=-7.2718707725219,112.75332927704",-7.271870773,112.7533293,7.812266858,1.003067962,0.590702404,3.434901993,4.736389015,1.984746021,1.714892058,5.592707809,9.45323468,UNAIR Kampus Dharmawangsa B,0.590702404
160,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-sabaya-house-tipe-single-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Sabaya House Tipe Single Gubeng Surabaya,Gubeng,3250000,Campur,Termasuk listrik,15,No,Yes,Yes,Yes,Yes,3,5,"https://maps.google.com/maps?z=7&q=-7.2763107,112.7513294",-7.2763107,112.7513294,7.506872002,1.537074246,0.950718475,3.737529796,4.858878425,1.772542468,1.372485065,5.056375183,9.086403199,UNAIR Kampus Dharmawangsa B,0.950718475
161,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-tipe-a-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Residence Tipe A Tambaksari Surabaya,Tambaksari,1600000,Campur,Tidak termasuk listrik,11.2,Yes,Yes,Yes,Yes,Yes,3.2,3.5,"https://maps.google.com/maps?z=7&q=-7.2584658,112.7745411",-7.2584658,112.7745411,8.408572684,1.884034143,2.296720724,1.547582199,3.476991811,3.327897675,4.473310002,8.170162297,12.17531719,UNAIR Kampus Merr C,1.547582199
162,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-pajajaran-tegalsari-surabaya?redirection_source=list%20kos%20result,Kost Pajajaran Tegalsari Surabaya,Tegalsari,2200000,Campur,Tidak termasuk listrik,9,Yes,Yes,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.2786991,112.7431007",-7.2786991,112.7431007,7.834415248,2.325181616,1.879926734,4.682276232,5.734756599,2.434642976,0.465648632,4.398288979,8.140918684,ITS Kampus Cokroaminoto,0.465648632
163,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griya-kencana-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya Kencana Tambaksari Surabaya,Tambaksari,1000000,Campur,Tidak termasuk listrik,12,No,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.255041,112.759284",-7.255041,112.759284,9.230538985,1.055524285,1.870584072,3.136411762,4.966597874,3.523597813,3.379664744,7.545582735,10.81647999,UNAIR Kampus Dharmahusada A,1.055524285
164,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griya-lestari-ploso-baru-61-a-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya Lestari 2 Tipe A Tambaksari Surabaya,Tambaksari,1300000,Campur,Tidak termasuk listrik,16,No,Yes,Yes,Yes,Yes,4,4,"https://maps.google.com/maps?z=7&q=-7.2559233072024,112.76879757643",-7.255923307,112.7687976,8.821901223,1.47666645,2.093282432,2.206242057,4.113748026,3.436051533,4.091115215,8.010503451,11.71103964,UNAIR Kampus Dharmahusada A,1.47666645
165,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-kalpom-97-tegalsari-surabaya?redirection_source=list%20kos%20result,Kost Kalpom 97 Tegalsari Surabaya,Tegalsari,450000,Putra,Tidak termasuk listrik,9,No,No,No,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.263507,112.737528",-7.263507,112.737528,9.54470114,2.325150512,2.511373046,5.186701622,6.67075248,3.854820926,1.597464882,5.834794301,8.261132612,ITS Kampus Cokroaminoto,1.597464882
166,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-kertajaya-58-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Kertajaya 58 Tipe A Gubeng Surabaya,Gubeng,1250000,Putri,Tidak termasuk listrik,16,No,Yes,Yes,Yes,No,4,4,"https://maps.google.com/maps?z=7&q=-7.2749062144633,112.75139573961",-7.274906214,112.7513957,7.634056464,1.401933085,0.872708236,3.697096666,4.875463783,1.870108889,1.407078851,5.193552476,9.14127301,UNAIR Kampus Dharmawangsa B,0.872708236
167,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-timur-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Timur Gubeng Surabaya,Gubeng,1300000,Campur,Tidak termasuk listrik,12,Yes,Yes,No,No,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.287861,112.751703",-7.287861,112.751703,6.444744833,2.705355083,1.939434689,4.190046419,4.812197028,1.339190922,1.794834502,4.049171316,8.828813055,ITS Kampus Manyar,1.339190922
168,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-airlangga-executive-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Airlangga Executive Gubeng Surabaya,Gubeng,1650000,Putra,Tidak termasuk listrik,15.6,Yes,Yes,Yes,Yes,Yes,5.2,3,"https://maps.google.com/maps?z=7&q=-7.280642,112.754259",-7.280642,112.754259,6.926935912,1.856340091,1.092416415,3.576991344,4.493851657,1.228785378,1.714908088,4.84595934,9.267405888,UNAIR Kampus Dharmawangsa B,1.092416415
169,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-barat-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Barat Gubeng Surabaya,Gubeng,1900000,Campur,Tidak termasuk listrik,12,Yes,Yes,No,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.287742,112.752343",-7.287742,112.752343,6.410711538,2.673618535,1.900194502,4.122776446,4.740492237,1.267532577,1.842594103,4.106387611,8.900614775,ITS Kampus Manyar,1.267532577
170,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-cika-indah-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Cika Indah Tambaksari Surabaya,Tambaksari,2000000,Putri,Termasuk listrik,12,Yes,Yes,Yes,Yes,No,3,4,"https://maps.google.com/maps?z=7&q=-7.2633786097946,112.75953423232",-7.26337861,112.7595342,8.357951548,0.163611765,0.946963801,2.788145482,4.437728115,2.603783972,2.777284259,6.755407483,10.4383435,UNAIR Kampus Dharmahusada A,0.163611765
171,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-7b-tipe-a-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost 7B Tipe A Gubeng Surabaya,Gubeng,750000,Putri,Termasuk listrik,6,No,No,Yes,Yes,Yes,3,2,"https://maps.google.com/maps?z=7&q=-7.27704,112.756917",-7.27704,112.756917,7.116957691,1.405556855,0.60882468,3.164874593,4.237271374,1.28702728,1.9805572,5.342087717,9.653794577,UNAIR Kampus Dharmawangsa B,0.60882468
172,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-wira-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Wira Gubeng Surabaya,Gubeng,1900000,Campur,Tidak termasuk listrik,18,Yes,Yes,Yes,Yes,Yes,3,6,"https://maps.google.com/maps?z=7&q=-7.286964,112.752079",-7.286964,112.752079,6.496550741,2.598011182,1.831426304,4.103689294,4.75913663,1.289497649,1.768158629,4.151266209,8.886399455,ITS Kampus Manyar,1.289497649
173,https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-yusup-i-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Yusup I Gubeng Surabaya,Gubeng,650000,Putra,Termasuk listrik,9,No,No,Yes,Yes,No,3,3,"https://maps.google.com/maps?z=7&q=-7.2721375,112.7657969",-7.2721375,112.7657969,7.198298734,1.163073077,0.78512372,2.079099554,3.409556253,1.603698798,3.024504197,6.388686077,10.74796621,UNAIR Kampus Dharmawangsa B,0.78512372
174,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-98-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost 98 Tipe A Gubeng Surabaya,Gubeng,2300000,Campur,Termasuk listrik,6,Yes,Yes,Yes,Yes,Yes,2,3,"https://maps.google.com/maps?z=7&q=-7.276623,112.757538",-7.276623,112.757538,7.124164618,1.352043601,0.545264068,3.085697623,4.176173519,1.287099503,2.051432187,5.42079538,9.732384694,UNAIR Kampus Dharmawangsa B,0.545264068
175,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-v-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost V Gubeng Surabaya,Gubeng,1800000,Putri,Termasuk listrik,12,Yes,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.2762501567276,112.75281429291",-7.276250157,112.7528143,7.424097857,1.452478762,0.811364637,3.576821648,4.697642802,1.653753021,1.535937979,5.150126589,9.244800686,UNAIR Kampus Dharmawangsa B,0.811364637
176,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-jojoran-kamar-ac-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Jojoran Tipe Ac Gubeng Surabaya,Gubeng,1900000,Putri,Termasuk listrik,12,Yes,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.2723904,112.7677127",-7.2723904,112.7677127,7.100540213,1.334974877,0.997590783,1.878623471,3.201133187,1.619589662,3.226120844,6.510948922,10.9418472,UNAIR Kampus Dharmawangsa B,0.997590783
177,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-pak-mulyono-tegalsari-surabaya-1?redirection_source=list%20kos%20result,Kost Pak Mulyono Tegalsari Surabaya,Tegalsari,1600000,Campur,Tidak termasuk listrik,12,Yes,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.278062,112.739437",-7.278062,112.739437,8.152066204,2.594508625,2.23244915,5.05987105,6.142953792,2.83879806,0.058420627,4.320455988,7.77921727,ITS Kampus Cokroaminoto,0.058420627
178,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-yudha-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Yudha Gubeng Surabaya,Gubeng,1000000,Putri,Termasuk listrik,15,Yes,No,Yes,Yes,Yes,3,5,"https://maps.google.com/maps?z=7&q=-7.27219,112.76327",-7.27219,112.76327,7.295057069,0.998419588,0.507153785,2.354086947,3.671946624,1.582913596,2.751178836,6.201919681,10.480296,UNAIR Kampus Dharmawangsa B,0.507153785
179,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-rosse-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Rosse Wonokromo Surabaya,Wonokromo,750000,Putri,Tidak termasuk listrik,12,Yes,No,No,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.280625,112.7481",-7.280625,112.7481,7.322235865,2.132796031,1.521317135,4.213149582,5.172759501,1.843143092,1.054086331,4.461262446,8.610198257,ITS Kampus Cokroaminoto,1.054086331
180,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-griya-71-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya 71 Tambaksari Surabaya,Tambaksari,900000,Putra,Tidak termasuk listrik,12,Yes,Yes,No,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.252588,112.764915",-7.252588,112.764915,9.29296236,1.498185997,2.249711512,2.772591953,4.67871173,3.763811681,4.005670937,8.088788791,11.49304428,UNAIR Kampus Dharmahusada A,1.498185997
181,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-7b-tipe-b-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost 7B Tipe B Gubeng Surabaya,Gubeng,900000,Putri,Termasuk listrik,6,No,No,Yes,Yes,Yes,3,2,"https://maps.google.com/maps?z=7&q=-7.27704,112.756917",-7.27704,112.756917,7.116957691,1.405556855,0.60882468,3.164874593,4.237271374,1.28702728,1.9805572,5.342087717,9.653794577,UNAIR Kampus Dharmawangsa B,0.60882468
182,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-novan-43-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Novan 43 Gubeng Surabaya,Gubeng,650000,Putri,Tidak termasuk listrik,12,No,Yes,Yes,Yes,No,3,4,"https://maps.google.com/maps?z=7&q=-7.2764400576732,112.75689493865",-7.276440058,112.7568949,7.176321321,1.339783872,0.546919051,3.147797009,4.249368828,1.343014087,1.982102906,5.393432569,9.669890765,UNAIR Kampus Dharmawangsa B,0.546919051
183,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-muntini-tipe-g-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Muntini Tipe G Mulyorejo Surabaya,Mulyorejo,1750000,Putri,Termasuk listrik,12,Yes,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.2821862692867,112.7635230124",-7.282186269,112.763523,6.270512694,2.039827142,1.266888265,2.750475495,3.468358686,0.471175187,2.750926701,5.417307931,10.22593768,ITS Kampus Manyar,0.471175187
184,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-klampis-ngasem-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Klampis Ngasem Sukolilo Surabaya,Sukolilo,600000,Putri,Termasuk listrik,9,No,No,Yes,Yes,No,3,3,"https://maps.google.com/maps?z=7&q=-7.282928,112.775137",-7.282928,112.775137,5.739891026,2.743869979,2.193082145,1.896791805,2.188522039,1.313766711,4.028907381,6.376534345,11.46892675,ITS Kampus Manyar,1.313766711
185,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-sumbawa-4-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Sumbawa 4 Gubeng Surabaya,Gubeng,1950000,Campur,Tidak termasuk listrik,9,Yes,Yes,Yes,Yes,No,3,3,"https://maps.google.com/maps?z=7&q=-7.275845743938,112.74694561958",-7.275845744,112.7469456,7.824099484,1.799213818,1.368813534,4.198886293,5.344956467,2.195488065,0.905411456,4.865503293,8.642644931,ITS Kampus Cokroaminoto,0.905411456
186,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kos-081358238800-tambaksari-surabaya?redirection_source=list%20kos%20result,Kos 081358238800 Tambaksari Surabaya,Tambaksari,650000,Putra,Tidak termasuk listrik,9,No,No,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.2613105872271,112.76734951884",-7.261310587,112.7673495,8.286695482,1.030203887,1.51250716,2.030855895,3.836386089,2.819716247,3.627140434,7.43103528,11.32144994,UNAIR Kampus Dharmahusada A,1.030203887
187,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-vip-226-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Residence VIP 226 Tambaksari Surabaya,Tambaksari,2200000,Campur,Tidak termasuk listrik,16,Yes,Yes,Yes,Yes,Yes,4,4,"https://maps.google.com/maps?z=7&q=-7.2584659597527,112.77454085648",-7.25846596,112.7745409,8.408560188,1.884002713,2.296688756,1.547588065,3.476995687,3.327871484,4.473277909,8.170131466,12.17528556,UNAIR Kampus Merr C,1.547588065
188,https://mamikos.com/room/kost-kost-putri-eksklusif-kost-putri-pandegiling-tegalsari-surabaya?redirection_source=list%20kos%20result,Kost putri Pandegiling Tegalsari Surabaya,Tegalsari,1400000,Putri,Tidak termasuk listrik,12,No,Yes,Yes,Yes,No,3,4,"https://maps.google.com/maps?z=7&q=-7.2767362,112.7387776",-7.2767362,112.7387776,8.310623775,2.573198192,2.261885365,5.1024352,6.228347229,2.958030329,0.120456169,4.439241231,7.75993498,ITS Kampus Cokroaminoto,0.120456169
189,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griya-lestari-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya Lestari 3 Tambaksari Surabaya,Tambaksari,2100000,Campur,Tidak termasuk listrik,12,Yes,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.2509430590015,112.77418579906",-7.250943059,112.7741858,9.238636407,2.288438959,2.886092615,2.245840367,4.171064141,4.108853576,4.899128033,8.8065294,12.48704338,UNAIR Kampus Merr C,2.245840367
190,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-griya-lestari-gemini-exclusive-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya Lestari Gemini Exclusive Tambaksari Surabaya,Tambaksari,2300000,Campur,Tidak termasuk listrik,18,Yes,Yes,Yes,Yes,Yes,4,4.5,"https://maps.google.com/maps?z=7&q=-7.253066,112.773939",-7.253066,112.773939,9.011054167,2.118389715,2.682381372,2.059160689,3.99172084,3.874816817,4.736710157,8.600459909,12.3595465,UNAIR Kampus Merr C,2.059160689
191,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-cokroaminoto-10c-tegalsari-surabaya-1?redirection_source=list%20kos%20result,Kost Cokroaminoto 10C Tegalsari Surabaya,Tegalsari,1600000,Campur,Tidak termasuk listrik,9,Yes,Yes,Yes,Yes,No,3,3,"https://maps.google.com/maps?z=7&q=-7.2781854,112.7393536",-7.2781854,112.7393536,8.147960764,2.609973433,2.245463578,5.071764981,6.151093777,2.843044192,0.059569022,4.304548609,7.766072291,ITS Kampus Cokroaminoto,0.059569022
192,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-ayatul-muslimah-tipe-b-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Ayatul Muslimah Tipe B Gubeng Surabaya,Gubeng,800000,Putri,Termasuk listrik,9,No,No,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.2740152393852,112.75198817253",-7.274015239,112.7519882,7.683199358,1.283272788,0.776766322,3.614833248,4.828941994,1.89389215,1.495579902,5.312125663,9.234743259,UNAIR Kampus Dharmawangsa B,0.776766322
193,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-diaz-tambaksari-surabaya-1?redirection_source=list%20kos%20result,Kost Diaz Tambaksari Surabaya,Tambaksari,1500000,Putri,Tidak termasuk listrik,15,Yes,Yes,Yes,Yes,Yes,3,5,"https://maps.google.com/maps?z=7&q=-7.263947,112.763802",-7.263947,112.763802,8.129258037,0.57897434,1.044723698,2.314639276,3.99670901,2.498586043,3.14180395,6.963806448,10.84778667,UNAIR Kampus Dharmahusada A,0.57897434
194,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-kertajaya-standard-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Kertajaya Standard Gubeng Surabaya,Gubeng,1465000,Putra,Tidak termasuk listrik,12,No,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.280642,112.754259",-7.280642,112.754259,6.926935912,1.856340091,1.092416415,3.576991344,4.493851657,1.228785378,1.714908088,4.84595934,9.267405888,UNAIR Kampus Dharmawangsa B,1.092416415
195,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-225-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Residence 225 Tambaksari Surabaya,Tambaksari,2000000,Campur,Tidak termasuk listrik,16,Yes,Yes,Yes,Yes,Yes,4,4,"https://maps.google.com/maps?z=7&q=-7.2584658,112.7745411",-7.2584658,112.7745411,8.408572684,1.884034143,2.296720724,1.547582199,3.476991811,3.327897675,4.473310002,8.170162297,12.17531719,UNAIR Kampus Merr C,1.547582199
196,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-stayvie-coliving-duo-premium-suite-tegalsari-surabaya-2?redirection_source=list%20kos%20result,Kost Stayvie Coliving Duo Premium Suite Tegalsari Surabaya,Tegalsari,8250000,Campur,Termasuk listrik,26.25,Yes,Yes,Yes,Yes,Yes,3.5,7.5,"https://maps.google.com/maps?z=7&q=-7.286788,112.74527",-7.286788,112.74527,7.001626122,2.879933634,2.224220804,4.760208051,5.504441692,2.039492528,1.216683253,3.714299582,8.151381334,ITS Kampus Cokroaminoto,1.216683253
197,https://mamikos.com/room/kost-kost-putri-eksklusif-kost-putri-excecutive-tegalsari-surabaya?redirection_source=list%20kos%20result,Kost Excecutive Tegalsari Surabaya,Tegalsari,1650000,Putri,Tidak termasuk listrik,12,Yes,Yes,Yes,No,No,3,4,"https://maps.google.com/maps?z=7&q=-7.2881043,112.7371998",-7.2881043,112.7371998,7.539967985,3.528073757,2.980125701,5.632914318,6.404510245,2.935190392,1.16229957,3.184703462,7.249727065,ITS Kampus Cokroaminoto,1.16229957
198,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griya-ploso-timur-va-no-60-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya Ploso Timur VA No 60 Tambaksari Surabaya,Tambaksari,2000000,Campur,Tidak termasuk listrik,20,Yes,Yes,Yes,Yes,Yes,4,5,"https://maps.google.com/maps?z=7&q=-7.255381,112.775073",-7.255381,112.775073,8.735684934,2.082827432,2.5734208,1.775980028,3.709845998,3.669850559,4.697548894,8.473243331,12.36540397,UNAIR Kampus Merr C,1.775980028
199,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-224-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Residence 224 Tambaksari Surabaya,Tambaksari,2200000,Campur,Tidak termasuk listrik,18,Yes,Yes,Yes,Yes,Yes,3,6,"https://maps.google.com/maps?z=7&q=-7.2584658,112.7745411",-7.2584658,112.7745411,8.408572684,1.884034143,2.296720724,1.547582199,3.476991811,3.327897675,4.473310002,8.170162297,12.17531719,UNAIR Kampus Merr C,1.547582199
200,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-miky-tipe-ac-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Miky Tipe AC Gubeng Surabaya,Gubeng,1400000,Putra,Termasuk listrik,9,No,Yes,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.2765215387899,112.75641918182",-7.276521539,112.7564192,7.194174748,1.356999301,0.576122013,3.200709484,4.299875746,1.365963006,1.929095013,5.354481022,9.616976313,UNAIR Kampus Dharmawangsa B,0.576122013
201,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-wira-gubeng-2-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Wira Gubeng 2 Gubeng Surabaya,Gubeng,1800000,Campur,Tidak termasuk listrik,12,Yes,Yes,Yes,Yes,No,3,4,"https://maps.google.com/maps?z=7&q=-7.287039,112.752291",-7.287039,112.752291,6.475516739,2.599687083,1.829942665,4.087669375,4.73681836,1.26656889,1.792087274,4.160536693,8.908001559,ITS Kampus Manyar,1.26656889
202,https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-miky-non-ac-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Miky Non AC Gubeng Surabaya,Gubeng,800000,Putra,Termasuk listrik,9,No,No,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.2765215387899,112.75641918182",-7.276521539,112.7564192,7.194174748,1.356999301,0.576122013,3.200709484,4.299875746,1.365963006,1.929095013,5.354481022,9.616976313,UNAIR Kampus Dharmawangsa B,0.576122013
203,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-jojoran-free-listrik-tipe-b-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Jojoran Free Listrik Tipe B Gubeng Surabaya,Gubeng,1750000,Putri,Termasuk listrik,12,Yes,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.2737089351145,112.76720467955",-7.273708935,112.7672047,6.980800364,1.396763383,0.962154742,1.971322412,3.207220639,1.463371865,3.146559075,6.366150041,10.84664254,UNAIR Kampus Dharmawangsa B,0.962154742
204,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-stayvie-coliving-tipe-compact-duo-serenity-suite-tegalsari-surabaya?redirection_source=list%20kos%20result,Kost Stayvie Coliving Tipe Compact Duo Serenity Suite Tegalsari Surabaya,Tegalsari,7250000,Campur,Termasuk listrik,16,Yes,Yes,Yes,Yes,Yes,4,4,"https://maps.google.com/maps?z=7&q=-7.2867422,112.7450289",-7.2867422,112.7450289,7.023524509,2.889224991,2.238229578,4.782096382,5.530465718,2.065984526,1.19747975,3.704404356,8.126251638,ITS Kampus Cokroaminoto,1.19747975
205,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-umah-utara-ac-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Umah Utara AC Gubeng Surabaya,Gubeng,1700000,Putri,Termasuk listrik,9,No,Yes,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.2718654512514,112.75332391262",-7.271865451,112.7533239,7.8130747,1.002927244,0.591292427,3.435425296,4.737107424,1.985571133,1.714573572,5.592909871,9.452879203,UNAIR Kampus Dharmawangsa B,0.591292427
