,Link,Nama,Lokasi,Harga,Jenis,Listrik,Luas Kamar,K Mandi Dalam,AC,WiFi,Kasur,Akses 24 Jam,Panjang Kamar,Lebar Kamar,Latitude,Longitude,Kampus Terdekat,Jarak ke Kampus Terdekat,Kelompok Kampus
153,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-puri-bidadari-tipe-basic-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Puri Bidadari Tipe Basic Gubeng Surabaya,Gubeng,1600000,Putri,Tidak termasuk listrik,7.26,No,Yes,Yes,Yes,Yes,2.2,3.3,-7.270606636,112.75461640000002,UNAIR Kampus Dharmawangsa B,0.469645177,UNAIR
154,https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-dandelion-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Dandelion Tambaksari Surabaya,Tambaksari,800000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,-7.2596813,112.7714344,UNAIR Kampus Dharmahusada A,1.5156906280000002,UNAIR
155,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-ratu-i-superior-2-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Ratu I Superior 2 Tambaksari Surabaya,Tambaksari,1850000,Putri,Tidak termasuk listrik,8.4,Yes,Yes,Yes,Yes,Yes,2.0,4.2,-7.259948,112.77238700000001,UNAIR Kampus Dharmahusada A,1.604769817,UNAIR
156,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griya-ummi-sri-genteng-surabaya?redirection_source=list%20kos%20result,Kost Griya Ummi Sri Genteng Surabaya,Genteng,1200000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,-7.254091000000001,112.738753,UNAIR Kampus Dharmahusada A,2.47515353,UNAIR
157,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-lantai-1-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Residence Lantai 1 Tambaksari Surabaya,Tambaksari,1900000,Campur,Tidak termasuk listrik,11.2,Yes,Yes,Yes,Yes,Yes,3.2,3.5,-7.2584658,112.77454109999998,UNAIR Kampus Merr C,1.547582199,UNAIR
158,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-umah-utara-non-ac-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Umah Utara Non AC Gubeng Surabaya,Gubeng,1100000,Putri,Termasuk listrik,8.4,No,No,Yes,Yes,Yes,2.8,3.0,-7.271870773,112.7533293,UNAIR Kampus Dharmawangsa B,0.590702404,UNAIR
159,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-tipe-a-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Residence Tipe A Tambaksari Surabaya,Tambaksari,1600000,Campur,Tidak termasuk listrik,11.2,Yes,Yes,Yes,Yes,Yes,3.2,3.5,-7.2584658,112.77454109999998,UNAIR Kampus Merr C,1.547582199,UNAIR
160,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-pajajaran-tegalsari-surabaya?redirection_source=list%20kos%20result,Kost Pajajaran Tegalsari Surabaya,Tegalsari,2200000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,-7.2786991,112.7431007,ITS Kampus Cokroaminoto,0.465648632,ITS
161,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griya-kencana-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya Kencana Tambaksari Surabaya,Tambaksari,1000000,Campur,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,-7.255041,112.75928400000001,UNAIR Kampus Dharmahusada A,1.055524285,UNAIR
162,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griya-lestari-ploso-baru-61-a-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya Lestari 2 Tipe A Tambaksari Surabaya,Tambaksari,1300000,Campur,Tidak termasuk listrik,16.0,No,Yes,Yes,Yes,Yes,4.0,4.0,-7.255923307000001,112.7687976,UNAIR Kampus Dharmahusada A,1.47666645,UNAIR
163,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-kalpom-97-tegalsari-surabaya?redirection_source=list%20kos%20result,Kost Kalpom 97 Tegalsari Surabaya,Tegalsari,450000,Putra,Tidak termasuk listrik,9.0,No,No,No,Yes,Yes,3.0,3.0,-7.263507000000001,112.737528,ITS Kampus Cokroaminoto,1.597464882,ITS
164,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-kertajaya-58-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Kertajaya 58 Tipe A Gubeng Surabaya,Gubeng,1250000,Putri,Tidak termasuk listrik,16.0,No,Yes,Yes,Yes,No,4.0,4.0,-7.274906214,112.75139569999999,UNAIR Kampus Dharmawangsa B,0.8727082359999999,UNAIR
165,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-timur-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Timur Gubeng Surabaya,Gubeng,1300000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,No,No,Yes,3.0,4.0,-7.287861,112.751703,ITS Kampus Manyar,1.339190922,ITS
166,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-airlangga-executive-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Airlangga Executive Gubeng Surabaya,Gubeng,1650000,Putra,Tidak termasuk listrik,15.6,Yes,Yes,Yes,Yes,Yes,5.2,3.0,-7.280641999999999,112.754259,UNAIR Kampus Dharmawangsa B,1.092416415,UNAIR
167,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-barat-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Barat Gubeng Surabaya,Gubeng,1900000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,No,Yes,Yes,3.0,4.0,-7.287742,112.752343,ITS Kampus Manyar,1.267532577,ITS
168,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-cika-indah-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Cika Indah Tambaksari Surabaya,Tambaksari,2000000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,-7.26337861,112.75953419999999,UNAIR Kampus Dharmahusada A,0.163611765,UNAIR
169,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-7b-tipe-a-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost 7B Tipe A Gubeng Surabaya,Gubeng,750000,Putri,Termasuk listrik,6.0,No,No,Yes,Yes,Yes,3.0,2.0,-7.2770399999999995,112.75691699999999,UNAIR Kampus Dharmawangsa B,0.60882468,UNAIR
170,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-wira-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Wira Gubeng Surabaya,Gubeng,1900000,Campur,Tidak termasuk listrik,18.0,Yes,Yes,Yes,Yes,Yes,3.0,6.0,-7.286964,112.75207900000001,ITS Kampus Manyar,1.289497649,ITS
171,https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-yusup-i-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Yusup I Gubeng Surabaya,Gubeng,650000,Putra,Termasuk listrik,9.0,No,No,Yes,Yes,No,3.0,3.0,-7.2721375,112.7657969,UNAIR Kampus Dharmawangsa B,0.78512372,UNAIR
172,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-98-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost 98 Tipe A Gubeng Surabaya,Gubeng,2300000,Campur,Termasuk listrik,6.0,Yes,Yes,Yes,Yes,Yes,2.0,3.0,-7.276623,112.75753799999998,UNAIR Kampus Dharmawangsa B,0.5452640679999999,UNAIR
173,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-v-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost V Gubeng Surabaya,Gubeng,1800000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.276250157000001,112.7528143,UNAIR Kampus Dharmawangsa B,0.811364637,UNAIR
174,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-jojoran-kamar-ac-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Jojoran Tipe Ac Gubeng Surabaya,Gubeng,1900000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.272390400000001,112.7677127,UNAIR Kampus Dharmawangsa B,0.9975907829999999,UNAIR
175,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-pak-mulyono-tegalsari-surabaya-1?redirection_source=list%20kos%20result,Kost Pak Mulyono Tegalsari Surabaya,Tegalsari,1600000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.278061999999999,112.73943700000001,ITS Kampus Cokroaminoto,0.058420627,ITS
176,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-yudha-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Yudha Gubeng Surabaya,Gubeng,1000000,Putri,Termasuk listrik,15.0,Yes,No,Yes,Yes,Yes,3.0,5.0,-7.272189999999999,112.76326999999999,UNAIR Kampus Dharmawangsa B,0.507153785,UNAIR
177,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-rosse-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Rosse Wonokromo Surabaya,Wonokromo,750000,Putri,Tidak termasuk listrik,12.0,Yes,No,No,Yes,Yes,3.0,4.0,-7.280625,112.7481,ITS Kampus Cokroaminoto,1.054086331,ITS
178,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-griya-71-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya 71 Tambaksari Surabaya,Tambaksari,900000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,No,Yes,Yes,3.0,4.0,-7.252588,112.76491499999999,UNAIR Kampus Dharmahusada A,1.498185997,UNAIR
179,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-7b-tipe-b-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost 7B Tipe B Gubeng Surabaya,Gubeng,900000,Putri,Termasuk listrik,6.0,No,No,Yes,Yes,Yes,3.0,2.0,-7.2770399999999995,112.75691699999999,UNAIR Kampus Dharmawangsa B,0.60882468,UNAIR
180,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-novan-43-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Novan 43 Gubeng Surabaya,Gubeng,650000,Putri,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,No,3.0,4.0,-7.2764400579999995,112.7568949,UNAIR Kampus Dharmawangsa B,0.546919051,UNAIR
181,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-muntini-tipe-g-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Muntini Tipe G Mulyorejo Surabaya,Mulyorejo,1750000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.282186268999999,112.76352299999999,ITS Kampus Manyar,0.47117518700000005,ITS
182,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-klampis-ngasem-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Klampis Ngasem Sukolilo Surabaya,Sukolilo,600000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,No,3.0,3.0,-7.282928,112.77513700000002,ITS Kampus Manyar,1.313766711,ITS
183,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-sumbawa-4-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Sumbawa 4 Gubeng Surabaya,Gubeng,1950000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,No,3.0,3.0,-7.275845744,112.7469456,ITS Kampus Cokroaminoto,0.905411456,ITS
184,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kos-081358238800-tambaksari-surabaya?redirection_source=list%20kos%20result,Kos 081358238800 Tambaksari Surabaya,Tambaksari,650000,Putra,Tidak termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,-7.2613105870000005,112.76734950000001,UNAIR Kampus Dharmahusada A,1.030203887,UNAIR
185,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-vip-226-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Residence VIP 226 Tambaksari Surabaya,Tambaksari,2200000,Campur,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,-7.25846596,112.7745409,UNAIR Kampus Merr C,1.547588065,UNAIR
186,https://mamikos.com/room/kost-kost-putri-eksklusif-kost-putri-pandegiling-tegalsari-surabaya?redirection_source=list%20kos%20result,Kost putri Pandegiling Tegalsari Surabaya,Tegalsari,1400000,Putri,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,No,3.0,4.0,-7.276736200000001,112.73877759999998,ITS Kampus Cokroaminoto,0.120456169,ITS
187,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griya-lestari-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya Lestari 3 Tambaksari Surabaya,Tambaksari,2100000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.250943059,112.7741858,UNAIR Kampus Merr C,2.245840367,UNAIR
188,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-griya-lestari-gemini-exclusive-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya Lestari Gemini Exclusive Tambaksari Surabaya,Tambaksari,2300000,Campur,Tidak termasuk listrik,18.0,Yes,Yes,Yes,Yes,Yes,4.0,4.5,-7.2530660000000005,112.77393899999998,UNAIR Kampus Merr C,2.059160689,UNAIR
189,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-cokroaminoto-10c-tegalsari-surabaya-1?redirection_source=list%20kos%20result,Kost Cokroaminoto 10C Tegalsari Surabaya,Tegalsari,1600000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,No,3.0,3.0,-7.278185400000001,112.73935359999999,ITS Kampus Cokroaminoto,0.059569022,ITS
190,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-ayatul-muslimah-tipe-b-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Ayatul Muslimah Tipe B Gubeng Surabaya,Gubeng,800000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,-7.274015239,112.7519882,UNAIR Kampus Dharmawangsa B,0.7767663220000001,UNAIR
191,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-diaz-tambaksari-surabaya-1?redirection_source=list%20kos%20result,Kost Diaz Tambaksari Surabaya,Tambaksari,1500000,Putri,Tidak termasuk listrik,15.0,Yes,Yes,Yes,Yes,Yes,3.0,5.0,-7.263947,112.763802,UNAIR Kampus Dharmahusada A,0.57897434,UNAIR
192,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-kertajaya-standard-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Kertajaya Standard Gubeng Surabaya,Gubeng,1465000,Putra,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,-7.280641999999999,112.754259,UNAIR Kampus Dharmawangsa B,1.092416415,UNAIR
193,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-225-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Residence 225 Tambaksari Surabaya,Tambaksari,2000000,Campur,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,-7.2584658,112.77454109999998,UNAIR Kampus Merr C,1.547582199,UNAIR
194,https://mamikos.com/room/kost-kost-putri-eksklusif-kost-putri-excecutive-tegalsari-surabaya?redirection_source=list%20kos%20result,Kost Excecutive Tegalsari Surabaya,Tegalsari,1650000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,No,No,3.0,4.0,-7.2881043000000005,112.73719979999998,ITS Kampus Cokroaminoto,1.16229957,ITS
195,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-griya-ploso-timur-va-no-60-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Griya Ploso Timur VA No 60 Tambaksari Surabaya,Tambaksari,2000000,Campur,Tidak termasuk listrik,20.0,Yes,Yes,Yes,Yes,Yes,4.0,5.0,-7.255381,112.77507299999999,UNAIR Kampus Merr C,1.7759800280000002,UNAIR
196,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-224-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Residence 224 Tambaksari Surabaya,Tambaksari,2200000,Campur,Tidak termasuk listrik,18.0,Yes,Yes,Yes,Yes,Yes,3.0,6.0,-7.2584658,112.77454109999998,UNAIR Kampus Merr C,1.547582199,UNAIR
197,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-miky-tipe-ac-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Miky Tipe AC Gubeng Surabaya,Gubeng,1400000,Putra,Termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,-7.276521539,112.75641920000001,UNAIR Kampus Dharmawangsa B,0.576122013,UNAIR
198,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-wira-gubeng-2-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Wira Gubeng 2 Gubeng Surabaya,Gubeng,1800000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,-7.287039,112.75229099999999,ITS Kampus Manyar,1.26656889,ITS
199,https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-miky-non-ac-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Miky Non AC Gubeng Surabaya,Gubeng,800000,Putra,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,-7.276521539,112.75641920000001,UNAIR Kampus Dharmawangsa B,0.576122013,UNAIR
200,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-jojoran-free-listrik-tipe-b-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Jojoran Free Listrik Tipe B Gubeng Surabaya,Gubeng,1750000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.273708935,112.76720470000001,UNAIR Kampus Dharmawangsa B,0.9621547420000001,UNAIR
201,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-umah-utara-ac-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Umah Utara AC Gubeng Surabaya,Gubeng,1700000,Putri,Termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,-7.271865451,112.75332390000001,UNAIR Kampus Dharmawangsa B,0.5912924270000001,UNAIR
202,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-dhu-nyaman-tipe-b-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Dhu Nyaman Tipe B Gubeng Surabaya,Gubeng,2000000,Putri,Tidak termasuk listrik,8.74,Yes,No,Yes,Yes,No,3.8,2.3,-7.267323391000001,112.7728165,UNAIR Kampus Merr C,1.271260357,UNAIR
203,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-vip-airlangga-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Airlangga Tipe VIP Gubeng Surabaya,Gubeng,1900000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.274806,112.758996,UNAIR Kampus Dharmawangsa B,0.330143456,UNAIR
204,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-airlangga-executive-b-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Airlangga Tipe Executive B Gubeng Surabaya,Gubeng,1750000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.2748669999999995,112.75906,UNAIR Kampus Dharmawangsa B,0.337682947,UNAIR
205,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-muntini-tipe-b-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Muntini Tipe B Mulyorejo Surabaya,Mulyorejo,1800000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.2821849389999995,112.7634814,ITS Kampus Manyar,0.471596365,ITS
206,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-ameera-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Ameera Tipe A Gubeng Surabaya,Gubeng,1600000,Putri,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,-7.275696000000001,112.75201000000001,UNAIR Kampus Dharmawangsa B,0.851239282,UNAIR
207,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-airlangga-executive-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Airlangga Executive A Gubeng Surabaya,Gubeng,1650000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.274619,112.75881000000001,UNAIR Kampus Dharmawangsa B,0.307869525,UNAIR
208,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-fia-tipe-non-ac-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Fia Tipe Non AC Gubeng Surabaya,Gubeng,750000,Putri,Tidak termasuk listrik,12.0,No,No,No,Yes,Yes,3.0,4.0,-7.274679397000001,112.75289009999999,UNAIR Kampus Dharmawangsa B,0.712230013,UNAIR
209,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-fia-tipe-ac-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Fia Tipe AC Gubeng Surabaya,Gubeng,1000000,Putri,Tidak termasuk listrik,12.0,No,Yes,No,Yes,Yes,3.0,4.0,-7.274679397000001,112.75289009999999,UNAIR Kampus Dharmawangsa B,0.712230013,UNAIR
210,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-residence-vip-223-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Residence VIP 223 Tambaksari Surabaya,Tambaksari,2200000,Campur,Tidak termasuk listrik,20.0,Yes,Yes,Yes,Yes,Yes,4.0,5.0,-7.25846596,112.7745409,UNAIR Kampus Merr C,1.547588065,UNAIR
211,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-mewah-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Mewah Tambaksari Surabaya,Tambaksari,2250000,Putri,Tidak termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,-7.262542488999999,112.7730274,UNAIR Kampus Merr C,1.406206633,UNAIR
212,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-putri-lily-1-tipe-c-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Putri Lily 1 Tipe C Gubeng Surabaya,Gubeng,1200000,Putri,Tidak termasuk listrik,15.0,Yes,Yes,No,Yes,No,3.0,5.0,-7.28666366,112.7537745,ITS Kampus Manyar,1.1013939659999998,ITS
213,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-dhu-nyaman-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Dhu Nyaman Tipe A Gubeng Surabaya,Gubeng,2300000,Putri,Tidak termasuk listrik,13.26,Yes,Yes,Yes,Yes,No,3.4,3.9,-7.267323391000001,112.7728165,UNAIR Kampus Merr C,1.271260357,UNAIR
214,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-jl-kedondong-lor-tipe-deluxe-genteng-surabaya?redirection_source=list%20kos%20result,Kost Jl Kedondong Lor Tipe Deluxe Genteng Surabaya,Genteng,1650000,Putri,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,No,3.0,3.0,-7.2697182,112.7394777,ITS Kampus Cokroaminoto,0.9004874959999999,ITS
215,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-esfam-1-vip-genteng-surabaya?redirection_source=list%20kos%20result,Kost Esfam 1 VIP Genteng Surabaya,Genteng,1100000,Putra,Termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,-7.258508,112.745806,UNAIR Kampus Dharmahusada A,1.55934636,UNAIR
216,https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-kukuh-barkah-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Kukuh Barkah Gubeng Surabaya,Gubeng,600000,Putra,Tidak termasuk listrik,9.0,No,No,Yes,No,Yes,3.0,3.0,-7.2823880999999995,112.76094009999998,ITS Kampus Manyar,0.5452235520000001,ITS
217,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-gresikan-tambaksari-surabaya?redirection_source=list%20kos%20result,Kost Gresikan Tambaksari Surabaya,Tambaksari,500000,Putra,Termasuk listrik,12.0,No,No,No,Yes,Yes,3.0,4.0,-7.255955,112.762179,UNAIR Kampus Dharmahusada A,1.03043537,UNAIR
218,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-ibu-endang-wijaya-tipe-aa-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Ibu Endang Wijaya Tipe AA Gubeng Surabaya,Gubeng,750000,Putri,Tidak termasuk listrik,12.0,Yes,No,Yes,Yes,Yes,3.0,4.0,-7.287788000000001,112.75686599999999,ITS Kampus Manyar,0.775203312,ITS
219,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-karmen-43-tipe-b-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Karmen 43 Tipe B Gubeng Surabaya,Gubeng,550000,Putri,Termasuk listrik,12.5,No,No,Yes,Yes,Yes,2.5,5.0,-7.2683533989999995,112.760995,UNAIR Kampus Dharmawangsa B,0.465162325,UNAIR
220,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-soraya-hasan-syihab-tipe-a-genteng-surabaya-2?redirection_source=list%20kos%20result,Kost Soraya Hasan Syihab Tipe A Genteng Surabaya,Genteng,1375000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,-7.272673951,112.7402253,ITS Kampus Cokroaminoto,0.586515779,ITS
221,https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-tj-tipe-non-ac-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Tj Tipe Non AC Mulyorejo Surabaya,Mulyorejo,650000,Campur,Termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,-7.278098,112.76433200000001,ITS Kampus Manyar,0.927232113,ITS
222,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-exclusive-millenial-webz-standard-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Exclusive Millenial Webz Standard Gubeng Surabaya,Gubeng,1900000,Putri,Tidak termasuk listrik,7.5,No,Yes,Yes,Yes,Yes,3.0,2.5,-7.274835,112.755147,UNAIR Kampus Dharmawangsa B,0.51205552,UNAIR
223,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-nias-20-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Nias 20 Gubeng Surabaya,Gubeng,1500000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,No,Yes,Yes,3.0,3.0,-7.2726855,112.75118049999999,UNAIR Kampus Dharmawangsa B,0.83286931,UNAIR
